Query Name	Rank	TF	Score	Library	Overlapping_Genes
adipose - hibernation, up	400	ZNF418	450.3	ARCHS4 Coexpression,415;Enrichr Queries,593;GTEx Coexpression,343	ZNF331,RIPOR2,CCNT2,ZNF292,INPPL1,ENO2,SOGA1,GPATCH8,IGF1R,TRIM25,SLC16A3,SOX4,ARRDC4,WSB1,ACTN1,ANXA11,DLEC1,ACTN4,MAPK8IP3,EML5,MORF4L1,OBSCN,RUFY3,MADD,ANKS6,SRSF5,ZNF677,KMT2E,PAXIP1,KMT2A,TSHZ3,KMT2C,ANKRD11,CACNA1A,LTBP2,PDS5B,RPAP2,ABR,CMYA5,ZNF667,TP53BP1,SEC31B,QSER1,AUTS2,SYT1,KLHL23,PRRC2B,TRMT9B,LAS1L,NBEA,STRC,WNK2,MYO5C,BHLHE40,TUBGCP6,FXYD6,MAFK,UBAP1L,LRCH4,FGFR2,SETD5,C2CD5,ZNF250,CHD7,CHD6,SHF,AKAP12,UBE2Q1,ZNF404,NINL,GRIPAP1,USP49,CHPF2,PLEKHG5,NCOA3,ASH1L,AXIN2,INF2,SETBP1,ELF4,ZNF638,MTF2,CDC42EP1,PPP1R15A,ZNF594,SMIM29,ICA1L,THBS1,ADCY5,GCNT2,PLEKHH1,EIF4E,RUNX1T1,PTPN14,SCAF1,NEURL4,PER3,TNIP1,ABI2,PLP2,PAXBP1,TNRC6A,GRINA
adipose - hibernation, up	401	ZNF333	451.3	ARCHS4 Coexpression,1299;Enrichr Queries,31;GTEx Coexpression,24	CRTC3,TMEM200B,ZNF292,PRDM5,ARID4A,DNHD1,PRDM2,TMEM260,MYLK3,ELK4,LGALS3,DIP2A,SOX4,MEF2A,ARRDC4,USP8,SLC38A1,WSB1,KHNYN,STARD9,ARID5B,TBC1D2B,DLEC1,FBXO11,MAPK8IP3,SRRM1,ERN1,MAU2,PRPF3,DDIT4,FAM76B,CDKL1,KMT2E,KMT2A,TSHZ3,DHX8,KMT2C,ANKRD12,CWF19L2,CACNA1A,RASAL1,NRF1,RNPC3,ZNF25,NDRG1,RPAP2,NPAS2,PHF21A,ZNF26,TTBK2,ZFP36L1,RNF213,ATXN1,ZKSCAN8,NPHP3,TNRC18,SEC31B,CNTLN,CTC1,CBX7,ZFHX3,CPSF6,ABCA5,SETD1B,PCIF1,FOXN3,NR1D1,PHC3,IFFO1,STAG1,CPEB1,PAN3,GON4L,WNK1,BHLHE40,MDM2,BCL2,TUBGCP3,MXD1,EZH2,DDR1,RERE,PHF2,TRIM72,CCDC122,CDKN1A,CHD6,ZC3H6,CHD2,LYST,MED12,AKAP12,AKAP13,SENP5,KIF1B,TGIF1,KDM6B,STPG1,SUN1,KLF12,EMX2,NCOA3,TCF12,TSC22D2,ASH1L,KIF6,ZEB2,SETBP1,TRAF3,RASA2,SFI1,PLEC,PPP1R15A,KDM3A,SMIM29,TULP3,METTL21A,THBS1,RELA,ZNF7,BCLAF3,EXOSC10,POLR2A,MAP4K5,NKTR,SPEN,STAT3,FOXJ2,GATAD2B,PIK3IP1,ZYX,TACC1,OCIAD2,CCDC174,PAXBP1,ASB3,TAF1
adipose - hibernation, up	402	GRHL2	451.6	Literature ChIP-seq,127;ARCHS4 Coexpression,490;Enrichr Queries,610;ReMap ChIP-seq,35;GTEx Coexpression,996	IFT172,SMC3,AQP3,SOGA1,TSKU,SLC4A5,GPATCH8,LGALS3,ZC3H12A,RTTN,CCNL1,TBC1D10A,SOX4,EPHB4,GBP6,CPT1A,LIMCH1,ENTPD4,ACTN1,DAPK3,AFAP1,DLEC1,ACTN4,EML3,BCR,PAPPA,DDIT4,SPATA13,NINJ1,ALPK3,EPHA1,EPHA2,SPTBN4,SDC4,CTBP2,EPB42,SLC35D2,EVPL,GHRHR,POM121C,STC2,MYO6,PIP5K1A,TNRC18,STXBP5,SLC10A6,ZRANB1,ABCA5,SETD1B,GREB1,PDE2A,NR2F1,IFFO2,NR1D1,PRRC2B,PRRC2A,PUM2,CCDC88B,SLC6A6,WNK2,FXYD1,MYO5C,CDC16,STRN,RAD18,BPIFC,DDR1,PTPRU,NRP2,CDKN1A,CCDC120,BTG1,PIGN,SLC44A2,HEXB,TUT4,BHLHE41,HOXC13,LRRC32,ING1,TRMT112,AKAP13,SLC22A13,TIMP2,PLEKHN1,JARID2,NDEL1,DUSP4,GPR39,PARP6,GRAMD2B,NCOA3,IL17RE,KIF6,AP3B2,PITPNM1,GAN,CDC42EP1,ZNF236,VGLL4,CEP295NL,STX19,NEXN,PROCA1,DCST1,CRIP1,RELA,ARNTL,ZDHHC18,UNK,SERTAD2,EXOSC9,STX3,EGLN3,ATAD5,CKM,SNX22,HIPK1,DEF6,RNF149,KCNS3,TRIP10,ESYT3,EPPK1,MPHOSPH8,ANKRD39,MIDN,DGKA,FHOD1,RAB3D,ETS2,ARHGAP35,IGF1R,TGM1,STK11,SLC26A11,FAM3C,TGM5,SLC39A2,SLC16A3,CMTR1,PHLDA3,TPD52,SLC38A1,S100A1,IGFBP3,CTNNBIP1,ANXA11,ARID5B,LMO7,FOXP4,PRLR,RUNDC3A,KLHL41,ERN1,TANC1,MORF4L1,MAP7D1,EEF1A2,ANKS6,PHLDB2,RAI14,IPPK,CD274,ABHD2,KMT2B,NPR3,CUL1,RASAL1,LTBP2,ITPR3,NDRG1,ZFP36L1,SLC9A3R2,PODXL,KIAA1522,UBR5,PACSIN3,ZNF667,SUDS3,ZFHX3,SEC16A,HMGA1,CRIM1,INHBB,NEB,SYNJ2,ARHGAP27,ANKHD1,PTPRE,AFDN,BHLHE40,PLXNB1,MAFK,LRCH4,FGFR2,PLEKHF2,RBM25,PLEKHF1,USP32,SLC2A1,CHD6,MCM10,RND3,CKS1B,IRF2BPL,PTBP1,ADAMTS3,UBE2Q1,PPP1R13L,SIN3A,CEP170B,TMEM109,HMGCS2,LBR,ARFGEF3,TGIF1,ABCC3,KLF10,RHBDF1,ARHGEF12,RHBDF2,PATL1,DNAJC4,AHDC1,ZNF750,TRIM56,PLEC,DENND3,THBS1,CLCN1,ATAD2B,P2RY6,TRIM47,NRIP3,SH2B3,ABCF3,ANKRD30A,CDC42BPG,AHNAK2,HIP1R,DTNBP1,PTPN14,CABLES2,ASS1,KLF2,SLC4A7,MLPH,PIK3IP1,ATP13A2,ZNF853,OTUD1
adipose - hibernation, up	403	ETV3	452.0	ARCHS4 Coexpression,259;Enrichr Queries,77;GTEx Coexpression,1020	ETS1,BACH1,ETS2,ELK4,ZC3H12A,TRIM25,MAP3K8,TGM5,SLC39A2,SOX4,MEF2A,IL15RA,RALBP1,SLC38A1,CTNNBIP1,ARID5B,DLEC1,ATP11B,DDIT3,DDIT4,NINJ1,SIK1,AJUBA,EPHA2,IPPK,CD274,SDC4,DHX8,CREM,EVPL,NDRG1,ZFP36L1,HELZ2,BCL2L11,ATXN1,IRAK2,TP53BP2,ST3GAL1,WNT3,N4BP1,SLC10A6,ZFHX3,PLK2,IFFO2,NFKB2,ABTB2,SLC6A6,ARHGAP31,BHLHE40,BCL2,MXD1,BPIFC,PICALM,CDKN1A,BTG2,NRP2,TUT7,CCDC120,BTG1,CHD6,SLC2A1,ADM,RND3,AKAP13,PPP1R13L,PLEKHN1,JARID2,DUSP4,TGIF1,KDM6B,KLF10,ARHGEF11,NCOA3,TSC22D2,IL17RE,AMPD3,TNFRSF1B,PATL1,PTBP3,PTP4A1,RNF144B,GAN,TRAF3,ELF4,RAPGEF1,RBMS1,ARHGEF2,ZNF750,HBEGF,PPP1R15A,SMIM29,NEDD9,THBS1,ARNTL,NFIL3,SERTAD2,MEF2D,CDC42BPG,AHNAK2,STAT3,CMTM6,MYO9B,ASPRV1,KLF2,PNRC1,MYO1E,ZNFX1,TNIP1,TRIP10,SIGLEC1
adipose - hibernation, up	404	HSF2	452.3	ARCHS4 Coexpression,648;Enrichr Queries,127;GTEx Coexpression,582	ANKRD39,SERPINE2,ZNF292,INPPL1,SMC3,ETS1,ETS2,TRIM25,SOX4,MEF2A,SEMA6C,SLC38A1,CPT1A,WSB1,ACTN1,ARID5B,ANXA11,MITF,DLEC1,ACTN4,KLHL40,KLHL41,GTPBP4,MORF4L1,OBSCN,ZC2HC1A,IFT81,DDIT3,RUFY3,EEF1A2,RRAGD,DDIT4,ALPK3,UHRF1BP1,EIF1B,KMT2E,MYCBP2,CREM,ZFP36L1,CMYA5,PACSIN3,TP53BP1,ZRANB1,PRPF38B,PLK2,NR2F1,PNMA8A,AHI1,SP4,BHLHE40,BCL2,FXYD6,EZH2,RYR1,TOP2A,TRIM72,CDKN1A,BTG2,RBM26,BTG1,PHF20,CHD7,CHD6,SLC2A1,ATP2A1,RND3,ZCWPW2,AKAP12,REV3L,LRRFIP2,JARID2,MYBL1,TGIF1,KLF10,CCDC112,CCDC38,KLF12,CHPF2,NCOA3,TCF12,TSC22D2,PTP4A1,FAM222B,ZEB2,INF2,MYOT,TRAF3,MTF2,RAPGEF1,CAMK2D,SMIM29,CEBPG,NEXN,ASB11,THBS1,TTN,ARNTL,TMEM201,NFIL3,RUNX1T1,EGLN1,ATE1,CKM,NFYB,AMFR,STAC3,MYO9B,SLC4A7,PSAT1,ZYX,GRINA
adipose - hibernation, up	405	ETV5	452.7	ARCHS4 Coexpression,569;Enrichr Queries,271;GTEx Coexpression,518	RIPOR2,SERPINE2,WIPF1,LDLRAD3,ENO2,ETS1,ETS2,LGALS3,SOX4,SLC38A1,WSB2,DAPK1,IGFBP4,ACTN1,IGFBP3,LMTK3,ARID5B,TAP1,DLEC1,MITF,RUNDC3A,ARHGAP45,TANC1,MORF4L1,RAB31,ACAP1,ADGRB3,RUFY3,DDIT4,CDIP1,EPHA2,RAI14,AKNA,SDC4,MYCBP2,STXBP2,SLC1A4,AGAP3,SEZ6L2,NDRG1,MTMR7,SEL1L3,ZFP36L1,ASIC4,STC2,STK38,CHST10,ZNF667,SCN3B,QSER1,ATP6V0A1,WWTR1,IQSEC2,TNK2,PLK2,CRIM1,HMGA1,PNMA8A,ARHGAP25,CCDC88B,AHI1,BHLHE40,CCDC88C,BCL2,MAP3K13,FGFR2,TOP2A,CDKN1A,BTG2,NRP2,SLC2A1,ADM,RND3,AKAP12,GDAP1L1,TIMP2,DUSP4,TGIF1,KLF10,NCOA3,ELOVL2,TCF12,AP3B2,EPN2,SNPH,TRAF3,MAPRE3,EVL,HBEGF,SASH3,PLEKHH2,SMIM29,RGS14,TULP3,THBS1,FAM47E,FYN,CADPS,CDC42BPA,ASS1,KLF2,DEF6,KITLG,NECAP1,GLRB,PSAT1,DLC1,SGSM2,ATP13A2
adipose - hibernation, up	406	SOX10	454.3	ARCHS4 Coexpression,133;Enrichr Queries,964;ReMap ChIP-seq,238;GTEx Coexpression,482	USP6NL,ZNF330,CNTF,DGKE,RTKN,SERPINE2,GALNT15,POGK,INPPL1,ARID4A,ENO2,ETS1,SOGA1,TSKU,ARHGAP35,KIAA0930,PTAR1,LZTS2,SLC16A4,PRIMA1,PHLDA3,CDK5RAP2,PAQR6,TLE1,S100A1,PRKCE,ANKRD44,IGFBP3,PRPF4B,MITF,DLEC1,ACTN4,WBP11,MAPK8IP3,SRRM1,DHX40,EID3,PPP1R3B,DDIT4,EEF1A2,ZNF438,FAM76B,PHLDB2,LLGL1,SDC4,ENDOD1,CACNA1A,SLC1A4,TNFRSF11A,AGAP3,NDRG1,NUP160,ZFP36L1,GOLGA7B,SCUBE2,RAI1,ABR,INPP5F,ABL1,KCNMB4,NPHP3,ST3GAL5,APOD,STXBP5,KIF3C,STXBP6,SEC31A,OSBPL9,WWTR1,ZFHX3,PTCH1,TNK2,NR2F1,IFFO2,PRRC2C,OTOL1,PRRC2A,SETX,BHLHE40,TAB3,FXYD6,PLXNB1,FGFR2,PICALM,PLEKHF2,DDR1,CDKN1C,PTPRU,CPM,SCYL3,NRP2,CDKN1A,CNTNAP1,BTG1,MEGF10,HP1BP3,SLC2A1,BHLHE41,ADM,PTPN23,BICD1,MYSM1,MED15,IRF2BPL,REV3L,TIMP2,CASP2,FLOT2,EFHD1,HMG20B,LRRFIP2,RNF150,JARID2,CIC,CNPPD1,GIT1,USP46,RHBDF1,ARHGEF11,TGIF1,ARHGEF10,RBM18,NCOA3,EPN2,PTP4A1,ZEB2,INF2,SNPH,ZNF358,EGFL8,PLEC,KDM3A,CLDND1,TMPRSS5,RAP1GDS1,PRKX,ASB11,SNX30,METTL21A,TYMS,EHBP1,CYGB,NWD1,P2RY6,TMEM201,EXOSC10,EFS,FAM47E,MAP4K5,CTNNAL1,PLEKHH1,SASH1,TCFL5,FARP2,ATE1,GABBR1,KCNJ10,HIP1R,SAAL1,DTNBP1,GTF2H1,PLEKHA4,SCAF1,GATAD2B,FMNL3,SH3YL1,MFAP4,DNAJA4,PMP22,TACC1,ATP13A2
adipose - hibernation, up	407	CPEB1	457.0	ARCHS4 Coexpression,601;GTEx Coexpression,313	TRIM72,SCYL3,CSRNP2,IFT172,INPPL1,CELSR3,TTC28,IRF2BPL,SENP5,RSRC1,KAT7,RNF150,RNF152,CDKL2,TSPYL2,STPG1,ARHGEF10,USP8,EMX2,BROX,ARID5B,RPGRIP1L,KIF6,GNL1,AP3B2,ZFP90,GANC,MORF4L1,RUFY3,RAD54L2,SFI1,LLGL1,HDGFL3,CDKL1,ZNF395,ICA1L,COL11A2,RAP1GDS1,CACNA1A,SEZ6L2,ZNF26,MTMR7,TTBK2,AP3M2,INPP5F,EPB41L3,ZNF667,RPRD1A,SRGAP1,DYNC1I1,WNT3,ATP6V0A1,TCFL5,ZNF462,BRF1,CADPS,FBXL17,PNMA8A,PLEKHA3,DNAJC18,AHI1,CLCN6,RIT1,NACAD
adipose - hibernation, up	408	TFE3	459.7	ARCHS4 Coexpression,305;Enrichr Queries,121;GTEx Coexpression,953	NAB2,INPPL1,ETS1,ETS2,MILR1,RAB43,RABGEF1,LGALS3,TRIM25,SLC16A3,SOX4,GABARAPL1,SLC38A1,ACTN1,DAPK3,FLT3LG,ARID5B,ANXA11,DLEC1,ACTN4,EML3,ZNF319,DDIT3,MAP7D1,NINJ1,DDIT4,PRR12,ATF4,EPHA2,SDC4,NDRG1,PHF21A,ZFP36L1,CHST15,PIP5K1C,WDTC1,TGFB1,PLK2,HPS1,HMGA1,ARHGAP25,NFKB2,PRRC2A,SLC6A6,BHLHE40,MAFK,FXYD5,MXD1,CDKN1A,SLC2A1,DYSF,ADM,PTPN23,IRF2BPL,AKAP12,XPO6,PEA15,TIMP2,FLOT2,CIC,TGIF1,KDM6B,KLF10,ARHGEF11,REXO1,CHPF2,NCOA3,IRAK3,INF2,RASA3,PITPNM1,ELF4,TRAF3,RAPGEF1,RBMS1,ARHGEF2,PPP1R12C,PLEC,HBEGF,PPP1R15A,SMIM29,DENND3,THBS1,RELA,ZDHHC18,NFIL3,MEF2D,MAPK3,AOC2,MBOAT7,TXNRD1,STAT3,HUWE1,MYO9B,PTPN12,SCAF1,KLF2,MYO1E,ZNFX1,TNIP1,ZYX,BCOR,GRINA
adipose - hibernation, up	409	ZNF48	460.3	ARCHS4 Coexpression,573;Enrichr Queries,321;GTEx Coexpression,487	CHRM3,MIDN,ZNF174,DGKD,ICE1,TMEM200B,EHMT2,ENO2,TSKU,CELSR3,STK11,RPS19,FBRSL1,DIP2C,LZTS2,SOX4,SLC38A1,SMARCC1,WSB1,UNC5A,ACTN1,NFKBIL1,LMTK3,UBALD1,SOX12,ARHGAP45,DDIT4,EEF1A2,PRR12,LLGL1,ATF4,BHLHB9,CTBP2,CREM,SEZ6L2,ZNF25,RPAP2,CAMSAP1,ZFP36L1,HELZ2,KLC2,TNRC18,RIMKLA,SLC19A1,ATP6V0A1,CBX7,ZNF142,ZFHX3,IQSEC2,AUTS2,HMGA1,MEX3D,PRRC2B,POU6F1,AFDN,NBEA,BHLHE40,TCF3,B4GALT2,CNTNAP1,SLC44A2,DENND1A,CHD6,IRF2BPL,SHE,TRMT112,EPB41L4A,MDK,GDAP1L1,TMEM109,RAC3,JARID2,CIC,NINL,TGIF1,KDM6B,ZER1,NCOA3,TERF2,TRAF3,AHRR,ARHGEF2,ZNF358,PPP1R12C,PPP1R15A,SMARCD1,SMIM29,MGRN1,PELI3,BRAT1,ARNTL,RBM15B,EFS,NFIL3,CCDC85B,GNA12,GC,DYNC1I1,HES4,USP22,FBXL18,PDAP1,SCAF1,ZNF618,ZNF219,SARM1
adipose - hibernation, up	410	ZNF264	461.3	ARCHS4 Coexpression,1077;Enrichr Queries,30;GTEx Coexpression,277	NUP107,CCNT2,CCNT1,KLHL36,PRDM2,FBXO22,ETS1,MYLK3,CRKL,IGF1R,ELK4,GOLGA3,ZNF609,PALM,SLC12A6,RNF111,SOX4,DDX18,USP8,WSB1,CDKL5,ESCO1,ARID5B,DLEC1,PIAS1,DDIT4,CDIP1,SRFBP1,WDFY3,ANAPC1,KMT2D,INO80D,DHX8,KMT2A,KMT2C,ABHD2,ANKRD12,BAZ2A,AGAP3,NDRG1,RPAP2,ZNF26,NUP160,CAMSAP2,ZFP36L1,TGOLN2,BCL2L11,ATXN1,PDCD11,UBR5,NPHP3,STXBP5,SCAI,NOP14,ZFHX3,RHBDD1,SETD1B,TMEM192,FOXN3,ZNF35,PHC3,TRMT9B,CYLD,STAG1,MAVS,NBEA,WNK1,AGO1,BHLHE40,MDM2,STRN,CDK12,MXD1,ZNF652,SCYL3,TRIM72,CCDC122,CDKN1A,BTG2,BTG1,CHD7,CHD6,AKAP12,AKAP13,EPB41L4A,REV3L,ZNF800,KIF1B,JARID2,POLH,KDM6B,KLF10,KLF12,RBM15,ARHGEF12,NCOA3,ASH1L,KIF6,PATL1,PGM2L1,PTP4A1,RNF144B,TRAF3,PEAK1,MTF2,SFT2D2,TRIM56,SMIM29,FOXK1,NOL9,METTL21A,THBS1,FAM117B,SERTAD2,EXOSC9,GABBR1,PLEKHA1,SAAL1,GATAD2B,TMPPE,ABI2,NEDD4,CCDC174,ASB3,TNRC6A
adipose - hibernation, up	411	ZNF177	461.7	ARCHS4 Coexpression,560;Enrichr Queries,633;GTEx Coexpression,192	ZNF331,ATF2,DGKE,IFT172,EHMT2,INPPL1,CRAMP1,PDK4,TRIM25,SOX4,TSPYL2,ARRDC4,GABARAPL1,SLC38A1,WSB1,LIMCH1,TPM3,ACTN1,THOC1,ANXA11,DLEC1,SOX12,ACTN4,MAPK8IP3,EML5,MORF4L1,RAB31,ZC2HC1A,IFT81,RUFY3,DDIT4,ZNF677,EIF1B,BHLHB9,NPRL3,MYCBP2,CREM,TRMT2B,EPB41L3,ZNF667,PIP5K1C,SEC31B,NR2F1,PNMA8A,DNAJC18,PRRC2A,CPEB1,LAS1L,NBEA,BHLHE40,RADIL,FXYD6,FBXL2,MAP3K13,BCAR3,CDKN1C,CSRNP2,C2CD5,CDKN1A,SPEF2,C2CD2,SLC44A2,PHF1,AKAP8L,CEP164,CHD7,BHLHE41,ADM,BICD1,ZMYM3,TIMP2,ZNF404,CIC,NINL,CCDC112,CHPF2,NCOA3,GNL1,ZFP90,ZEB2,INF2,SETBP1,TRAF3,ELF4,NFX1,ZNF638,MTF2,ZNF594,KANK1,SMIM29,ANKS3,ICA1L,NEDD9,THBS1,FAM184A,FYN,PURG,RUNX1T1,BRF1,AHNAK2,CDC42BPA,KLF2,CLCN6,ABI2
adipose - hibernation, up	412	ZNF37A	462.7	ARCHS4 Coexpression,969;Enrichr Queries,101;GTEx Coexpression,318	DGKE,CCNT2,ICE1,ZNF292,PRDM5,ARID4A,GCC2,SOGA1,CELSR3,MYLK3,IGF1R,ELK4,GOLGA3,PTAR1,BBX,SEC63,TMPO,ARRDC4,USP8,SLC38A1,CDKL5,ZNF283,STARD9,ARID5B,EML5,DDIT4,ANKS6,KIF20B,CLOCK,CUL7,INO80D,KMT2A,MYCBP2,ANKRD12,RPAP2,ZNF25,ZNF26,RNF213,ATXN1,ABL2,ZNF667,QSER1,PRPF38B,MGAM,ZFHX3,CPSF6,PLK2,OGA,EIF2AK2,PRRC2C,TMEM192,PHC3,PRRC2B,TRMT9B,AHI1,NBEA,GPR180,WNK1,GOLGB1,BHLHE40,MDM2,BCL2,TUBGCP6,CCDC122,RBM28,C2CD5,CDKN1A,BTG2,AHCTF1,RBM26,CHD6,MTR,LYST,EPB41L4A,REV3L,ZNF404,QSOX2,MYBL1,ARFGEF3,TTC37,KLF12,NCOA3,USP45,KIF6,PGM2L1,RBL1,TRAF3,NFX1,PEAK1,ZNF638,SFT2D2,ZNF594,SMIM29,ANKS3,ASAP1,METTL21A,THBS1,FAM47E,NKTR,CASP8AP2,PTPN18,PLEKHA1,USP22,ZFC3H1,CDC42BPA,MIB1,CMSS1,ETNK1,NEDD4,SARM1,NAA16,TACC1,MPHOSPH8,ASB3,TNRC6A
adipose - hibernation, up	413	ZBTB2	463.7	ARCHS4 Coexpression,735;Enrichr Queries,114;GTEx Coexpression,542	ATF1,MIDN,CCNT1,KLHL36,WIPF1,NAB2,JADE1,JADE2,TMEM131L,ETS1,ETS2,TBK1,TATDN2,PALM,PIM1,RNF111,SOX4,TMPO,DDX18,SLC38A1,TPM3,ACTN1,ARID5B,PPP4R3A,RUNDC3A,GTPBP4,PIAS1,DDIT3,RUFY3,DDIT4,SRFBP1,ANAPC1,ATF4,EPHA2,SF1,DHX8,CACNA1A,SEZ6L2,NDRG1,ZNF26,RPAP3,ZFP36L1,STC2,CDR2,ATP6V0A1,NOP14,ZFHX3,RHBDD1,PLK2,HMGA1,STAG1,BHLHE40,MDM2,BCL2,PLEKHM3,TOP2A,PLEKHF2,CDKN1A,BTG2,BTG1,CHD7,CHD6,SLC2A1,ADM,RND3,IRF2BPL,AKAP12,PTBP1,SIN3A,KIF1B,JARID2,LBR,POLH,DUSP4,TGIF1,KDM6B,KLF10,KLF11,RBM15,NCOA3,TSC22D2,AEN,URB2,PATL1,PTBP3,PTP4A1,PIGB,SFPQ,TRAF3,ELF4,MAPRE3,TRIM56,PPP1R15A,SMIM29,THBS1,NFIL3,SERTAD2,SHOC2,TXNRD1,CMTM6,SAAL1,DEK,PNRC1,TMPPE,SNX18,ZNFX1,ERCC8,BAX,BCOR
adipose - hibernation, up	414	HOXC4	464.0	ARCHS4 Coexpression,255;Enrichr Queries,616;GTEx Coexpression,521	MDC1,MAML2,SERPINE2,INPPL1,ALDH1L2,ETS1,HOXA9,FBRSL1,HOXA1,UBAP2L,HOXA7,LZTS2,HOXA6,SOX4,SRRM2,TPM4,IGFBP4,IGFBP3,UBALD1,DLEC1,SOX12,PAPPA,DDIT4,PRR12,RAI14,ATF4,SF1,NOTCH3,KMT2D,TSHZ3,NPRL3,KMT2B,CACNA1A,GATA2,NDRG1,ZFP36L1,RAI1,STC2,PIP5K1A,GCN1,SEC31A,CNTLN,ZFHX3,AUTS2,CRIM1,NR2F1,NFATC1,EIF2AK4,VASN,PRRC2B,PRRC2A,STAG1,BHLHE40,TCF3,FGFR2,CDKN1C,B4GALT2,CDKN1A,BTG2,CHD6,ADM,HOXC13,RSRC1,TIMP2,RAC3,EMX2,NCOA3,KIF7,SMC1A,PARD3B,MMP14,ZEB2,SFPQ,LATS2,AEBP2,TRAF3,ZNF358,SMARCD1,SF3B2,SMIM29,PKN3,SRRT,TULP3,THBS1,PRIMPOL,POLR2A,OLFML3,ATOH8,IGF2BP3,RUNX1T1,HES4,SPEN,PRRX1,IRX5,HUWE1,GTF2H1,PTPN14,SCAF1,MYO1E,NEURL4,RBM42,BCOR,RBM43
adipose - hibernation, up	415	PHF20	464.7	ARCHS4 Coexpression,789;Enrichr Queries,66;GTEx Coexpression,539	ANKRD39,ZNF292,INPPL1,PRDM2,JADE2,IGF1R,TBK1,BBX,SLC38A1,SMARCC1,WSB1,ESCO1,KHNYN,PRKCE,THOC1,ARID5B,ANXA11,DLEC1,ACTN4,HCFC2,FBXO11,KLHL40,KLHL41,SRRM1,MORF4L1,OBSCN,DDIT4,WDFY3,SRFBP1,KMT2E,KMT2A,CTBP2,KMT2C,ABHD2,ANKRD11,MYCBP2,ANKRD12,CUL1,BAZ2A,PDS5B,NDRG1,RPAP3,PHF21A,ATXN1,CMYA5,UBR5,ZRANB1,MGAM,ZFHX3,PRRC2C,NFATC1,FOXN3,PRRC2B,PUM2,PRRC2A,MLLT10,WNK1,BHLHE40,RYR1,RERE,TRIM72,CDKN1A,BTG2,PLEKHF1,BTG1,CHD7,CHD6,ATP2A1,CHD2,ZCWPW2,AKAP13,SIN3A,CEP170B,CASP2,KIF1B,JARID2,CIC,UPF2,NCOA1,ARHGEF11,RBM15,REXO1,CHPF2,NCOA3,ASH1L,PTP4A1,FAM222B,ZEB2,NCOR1,INF2,AEBP2,TRAF3,MTF2,RAPGEF1,RBMS1,PPP1R12C,CAMK2D,ASAP1,FAM117B,TTN,FYN,MEF2D,EIF4E,NKTR,EGLN1,SPEN,CKM,AMFR,STAT3,STAC3,SCAF1,SLC4A7,NEURL4,ABI2,NEDD4,ETNK1,RBM42,GRINA
adipose - hibernation, up	416	PRDM8	466.3	ARCHS4 Coexpression,151;Enrichr Queries,728;GTEx Coexpression,520	CHRM3,SERPINE2,DIXDC1,ETS1,PALM,FBRSL1,SOX4,UNC5A,IGFBP4,ACTN1,PRKCE,IGFBP3,LMTK3,DLEC1,LMO7,RUNDC3A,MAPK8IP3,MARF1,SELENOM,PRKAR1B,MAP7D1,DDIT4,MADD,TOX,ARL8A,SF1,SPTBN4,TSHZ3,NPRL3,CACNA1A,NDRG1,ABR,KLC2,EPB41L3,CHST15,PLXNA2,TNRC18,KIF3C,PIP5K1C,SCN3B,WDTC1,CBX7,CARMIL2,TGFB1,RBPMS,AUTS2,IQSEC2,FOXF1,TNK2,NR2F1,CRIM1,KLHL23,NFKB2,PTPRE,BHLHE40,BCL2,FXYD6,MKX,NRP2,CDKN1A,BTG2,CNTNAP1,DENND1A,STON1,CHD6,ADM,AKAP12,CIC,GIT1,DUSP4,KDM6B,ZER1,REXO1,NCOA3,ZEB2,PITPNM1,SNPH,PLEKHO1,MAPRE3,ZNF358,ARHGEF2,PPP1R12C,HBEGF,SMIM29,PELI3,PRICKLE2,THBS1,MLLT6,NFIL3,PLAGL1,CHN1,KIAA0753,NRIP3,MEF2D,GABBR1,MBOAT7,MYO9B,SCAF1,KLF2,KITLG,TNIP1,SGSM2,ATP13A2,GRINA
adipose - hibernation, up	417	ZNF10	467.7	ARCHS4 Coexpression,391;Enrichr Queries,601;GTEx Coexpression,411	ZNF331,CERK,IFT172,ZNF292,PRDM5,INPPL1,PNN,GOLGA3,CREB3L2,TRIM25,MAP3K8,SOX4,TSPYL2,ARRDC4,GABARAPL1,SLC38A1,WSB1,TPM4,ACTN1,THOC1,ARID5B,ANXA11,DLEC1,ACTN4,PRLR,MORF4L1,ZC2HC1A,IFT81,DDIT3,RUFY3,MAP7D1,DDIT4,SRSF5,CUL7,BHLHB9,GHRHR,ASIC4,BCL2L11,ZNF667,TP53BP1,ABCA5,AUTS2,PLK2,OGA,SLC16A14,POU6F1,AHI1,NBEA,GOLGB1,MYO5C,BHLHE40,TUBGCP6,FXYD6,MXD1,MAP3K13,USP36,CDKN1A,BTG2,BTG1,PHF1,CHD6,ADM,PTPN23,MDK,REV3L,ZNF404,QSOX2,CIC,MYBL1,ARFGEF3,DUSP4,TGIF1,PARP6,KLF12,CHPF2,NCOA3,PRPF40B,WDR35,INF2,ELF4,RAPGEF1,SMIM29,ANKS3,COL11A2,THBS1,ARNTL,NXF1,NFIL3,PLAGL1,CHN1,FYN,NKTR,RUNX1T1,MBD6,MYO9B,CDC42BPA,SCAF1,TNIP1,ETNK1,ZYX,TNRC6A
