Query Name	Rank	TF	Score	Library	Overlapping_Genes
adipose - hibernation, down	110	ZNF576	207.0	ARCHS4 Coexpression,23;Enrichr Queries,173;GTEx Coexpression,425	NDUFA13,NDUFA11,ROGDI,CISD1,CISD2,PARK7,SRP14,IPO7,TXN2,CHCHD5,HHAT,ALKBH4,TMEM147,LAMP1,RCC1,PSPH,GTF2I,WDR83OS,ANKRD46,CMC2,KCTD2,CPT1C,HDHD2,MRPS18C,EML4,ARMC6,TMEM259,BOLA3,CCDC86,SNRPC,PHPT1,ANAPC15,NDUFB11,ARL2,CD99L2,SNU13,SLC1A5,MRPL12,SMIM7,MRPL13,ATP5MC1,MRPL11,TMEM25,MRPL20,ERI3,RDH13,NDUFV2,ATP5MF,ATP5ME,ESRRA,HSPA8,MRPL27,TIMM44,FAM136A,EEF2,PAICS,IGF2R,MRPL21,SEM1,CDK5,TMEM115,TRIP6,GNB1,DHCR7,FARSA,MON1A,EIF4G1,FEN1,MRPS15,PRKCSH,MRPS12,CLTC,TCF23,LASP1,MLST8,TIMM17A,ANXA6,MDP1,TNPO2,ATP6V0B,PRMT1,MRPL52,MRPL51,PSMA2,KPTN,THOP1,DDX28,TRUB2,STOML2,NDUFB8,SMIM26,NDUFB6,GPS1,MRPS33,PPM1H,TIMM13,NDUFB2,MALSU1,MRPL57,HSD17B10,FOXRED1,PSMA7,PSMB7,GANAB,PSMB5,PSMB2,SV2A,PSMB1,POLR2E,CLPTM1,LRIG1,EMC6,RPL15,LDLR,AAMDC,POLR2L,NDUFA9,NDUFA7,B3GAT3,NDUFA4,NDUFA2,TTC1,ELP3,ATP2B2,PSMC4,RPS6KB2,NDUFAB1,ATP5PO,NUCB1,STUB1,TRIP12,POLR3K,EEF1AKMT1,MSRB1,LAMTOR5
adipose - hibernation, down	111	GTF2I	208.0	ARCHS4 Coexpression,208	NUP205,PTPRS,PRKCSH,CLTC,YBX1,IPO7,ACACA,IPO5,ECPAS,FADS2,GANAB,LARP1,SCRN1,UBQLN1,EIF4H,DAG1,MLEC,HNRNPA1,TNPO2,ATP5MG,YWHAG,USP5,TUBB,NONO,NDUFA2,PTPN11,EEF2,MTOR,SND1,LRPPRC,ACLY,TRAF7,CSDE1,CANX,GNB1,SERBP1,TRIP12,FKBP4,KPNB1,EIF4G2,EIF4G1
adipose - hibernation, down	112	GLIS1	208.0	ARCHS4 Coexpression,74;Enrichr Queries,162;GTEx Coexpression,388	ITGB1,FKBP10,NRP1,SRPX,CLIC4,SPARC,TENM4,FKBP14,PRKCSH,PTH1R,PLOD1,LAMC1,LOXL1,LOXL2,ROBO1,AQP1,SEC61A1,HHAT,ADAMTS2,CREB3L1,ENPP2,SDF4,HMCN1,SLC39A7,SOX5,POSTN,COL27A1,MME,FST,HEG1,FBXO17,CLEC11A,GPX8,P3H4,RHOC,RCN3,DUSP22,TGFBR3,ACAP3,B3GNT9,FRMD6,COL4A2,COL4A1,COL6A2,COL6A1,CERCAM,CDH13,ADAM9,PPARG,MXRA5,HTRA3,LAMA4,LRRC17,LPAR1,SLC1A5,ADAMTS12,FBLN2,FSTL1,NID2,NT5E,TSPAN9,LRIG1,SERPINH1,IGFBP7,ZBTB7C,EYA2,LAMB2,ZBTB16,FN1,SSC5D,SULF1,DCLK1,COL1A1,EXT1,EXT2,EHD2,COL1A2,DAB1,MYO1C,BMP1,COL5A1,P4HA2,COL5A3,COL5A2,TRIP6,CNTN1,TMEM119,RECK,ZNF532,FBN1
adipose - hibernation, down	113	ZNF35	208.3	ARCHS4 Coexpression,86;Enrichr Queries,377;GTEx Coexpression,162	ERRFI1,JPT1,MTCH2,SPARC,CISD1,MKI67,BZW1,LOXL2,LSM12,HHAT,CCND2,KPNA6,MTREX,FADS1,GSTK1,MTUS1,THAP1,DPM1,TMEM259,PLAA,SRSF3,VDAC2,KPNB1,MMADHC,PPIC,IDI1,PSMD14,INSIG1,GLO1,LPAR1,HMMR,RASGRP2,NID2,MRPL13,ACAT2,PRDX3,LDHB,PRKAR2A,PRDX1,SERPINH1,HSPA8,APOOL,HSPA4,IDH1,FN1,IFI44,FAM136A,PAICS,CCT6A,COL1A1,COPS3,SQLE,NDUFAF4,COL5A2,CNTN1,INTS7,ITM2B,NRP1,MRPS15,FEN1,HSP90AB1,PRKCSH,FAF1,MRPS12,MRPL39,YBX1,LAMC1,MRPL3,SENP8,TIMM17A,UFD1,SNAP29,CCT3,CCT2,GLRX3,HMGCS1,TSC22D3,MRPL47,GNL2,TGFBR3,PSMA6,PSMA3,MRPL50,MRPL51,CTDSP1,PSMA2,TCP1,GART,ATP6V0C,TNFRSF21,TRABD,CSTB,FSTL1,HSPD1,PSMB7,PSMB5,TCEAL1,PSMB1,LRIG1,CCT8,CCT7,CCT5,CCT4,NPM1,SULF1,POLR3C,PSMC1,PSMC2,DRG1,NUCB1,TRIP12,SPRY1,FAM98A,CIAPIN1,RAN,METAP2
adipose - hibernation, down	114	SOX17	208.5	Literature ChIP-seq,22;ARCHS4 Coexpression,581;Enrichr Queries,135;GTEx Coexpression,96	EIF4A1,JPT1,SPARC,VIPR2,CLPB,AQP7,NUDT2,ENO1,TPGS1,AQP1,PREX2,PSMD8,ATP5IF1,LIPE,GJA1,FLAD1,AP1S1,CMKLR1,SOX5,ARMT1,SERPINF1,ECH1,ATG10,MTUS1,EBF2,ISLR2,IMP4,HSPG2,MRPS18C,RBP7,BCAM,AGTR1,SUCLG2,ATP6V0D1,ANAPC13,DCUN1D1,MRPL15,HACD2,MRPL10,GLG1,MRPL11,TSPAN9,SERPINH1,APOE,ATG7,SNX5,CTSA,MCAM,CIDEA,FN1,PYCR3,PAICS,CIDEC,PAFAH2,SLC16A13,COL1A1,EHD2,MSRA,SQLE,COL1A2,PRXL2A,NMT1,HBP1,ALDH18A1,FARSA,ITM2A,NRP1,SRPX,COL18A1,FEN1,GDI1,PPP1R10,CLTC,ADK,MRPS10,SGF29,PTH1R,MEOX2,TFB1M,MRPL34,MRPL35,ROBO1,ING4,ACTR1B,MRPL40,ING3,AIFM2,SDF4,CD36,ACADM,PCMTD1,ATPAF2,MME,SLC39A10,MRPL47,TOMM40L,MRPL52,PSMA3,TMEM33,UFC1,MMP19,PPARG,PLIN1,MOCS1,ASAH1,DERL1,HSD17B7,NOL3,FSTL1,PSMB5,SAMM50,CLPTM1,AP2S1,PTCHD3,CCT7,PEX19,CAVIN2,AGL,GSS,SULF1,GTF2H4,TMEM154,LYRM1,COL3A1,GSTA4,PSMC4,SMOC1,ATP5PO,ESYT1,NCAPD3,PNPLA2,KLB,MTCH2,NDUFA13,PLOD1,SLC8A1,LOXL2,ACTG1,RGS5,LAPTM4A,CCND2,CHCHD3,SESN3,CAPN6,CFL2,CFL1,STK16,ENPP2,PMPCB,NUDT12,POSTN,COL27A1,CD93,USP5,ANKRD46,FST,ADIPOQ,NPY1R,LIFR,SDHC,CASD1,PDGFRL,PDIA4,EEF1A1,RAB30,COL4A2,COL4A1,RPL7L1,GPD1,APLNR,SRSF3,PLAA,ADAM9,ROR2,FKBP4,NSMAF,GCM1,TXNDC9,NOTCH4,GLO1,SEL1L,PLD5,ATP5MC2,LPL,ARL2,SLC1A3,NID2,TOR1AIP1,UBB,IGFBP7,SMYD4,IGFBP6,BTNL9,HSPA9,TOR1A,LVRN,ZBTB16,IDH1,EEF2,COQ3,COL5A1,APPBP2,P4HA2,STK25,COL5A3,PXMP2,COL5A2,OGN,GNAS,ACO1,DHCR7,FBN1,BMPR1A,SLC25A3,HSP90AB1,ABCD3,ASNSD1,PRKCSH,LDB2,LAMC1,SLC2A4,GHR,ALAD,MRPL2,DUSP10,ADAMTS7,CAMK1D,GGPS1,NDUFC1,RAD23A,RABGGTB,YWHAZ,TGFBR3,HAX1,NDUFS7,ASPH,ACOX1,IL3RA,NDUFS4,NDUFS2,NDUFS1,SLC25A4,TNFRSF21,BCAT2,TRARG1,COL15A1,STOML2,LAMA4,HM13,SRBD1,SEMA3G,ETFDH,MTIF2,PDHB,PPM1K,CLCN3,RNF5,MESD,HDAC6,GANAB,RAB20,NCLN,PALMD,EIF4H,HNRNPA1,RFFL,DCAF11,SEC23B,SEC11C,IGBP1,LGI1,SPAG7,LUM,FEM1B,PNRC2,POLE4,CLCN5,MARCKS,MYO1C,DNAJA2,SPRY1,EIF3E,ACKR1,RBMX,NECTIN2,RAN
adipose - hibernation, down	115	GLI2	209.7	ARCHS4 Coexpression,251;Enrichr Queries,191;GTEx Coexpression,187	SPARC,NRK,LOXL1,LOXL2,ACTG1,IPO5,ISLR,HHAT,GJA1,CCND2,CREB3L1,DAG1,HMCN1,FST,FBXO17,LIFR,HSPG2,CPED1,TIAM1,COL4A2,COL4A1,ROR2,KPNB1,LPAR1,LPAR4,PIK3R1,ADAMTS12,DTX4,GLG1,SKA2,FXR1,NLN,SERPINH1,APOE,ZNF423,MPDZ,TGFB3,FN1,SSC5D,PAICS,EXT1,COL1A1,IGSF10,EXT2,EHD2,COL1A2,COL5A1,COL5A2,TRIP6,ZNF532,BMPR1A,FBN1,ITGB1,YWHAE,FKBP10,COL18A1,TTC23,CLIC4,PTPRS,TENM4,ILK,LAMC1,CPZ,GLI1,PTMS,ROBO1,PTPRG,SGCE,ADAMTS2,CSRP2,ADAMTS7,TUBB,GPX8,VPS13B,ELOVL6,NME4,TGFBR3,VAMP8,B3GNT9,METTL24,COL6A2,COL6A1,PPARG,ANGPTL1,ATL3,LAMA4,LRRC17,FSTL1,THBS3,TCEAL1,LRIG1,HNRNPA1,EXTL3,NTRK2,LAMB2,SULF1,COL3A1
adipose - hibernation, down	116	EGR1	210.7	Literature ChIP-seq,103;ARCHS4 Coexpression,469;ENCODE ChIP-seq,48;Enrichr Queries,307;ReMap ChIP-seq,84;GTEx Coexpression,253	GHITM,ALKBH7,PSMD8,PREX2,SCAMP4,ISLR,LSM12,PSMD6,NSDHL,ALKBH4,SCP2,AKT2,MLYCD,CHID1,WDR83OS,CACNA2D1,HSPG2,SND1,EML4,LARS2,MTHFD2,CLNS1A,JTB,ORAI1,TMEM126B,CRABP2,SAR1A,SAR1B,MRPL18,MRPL16,MRPL14,PLA2G6,ADAMTS12,CIAO3,MRPL13,MRPL10,CIAO1,LARP1,HLCS,EPB41L1,PRKAR2B,PRKAR2A,RDH16,RDH13,PRELID3B,SDR42E1,PMM1,FN1,ERLIN1,MRPL27,MRPL28,ABCA7,BBIP1,FAM136A,MRPL24,MRPL21,COL1A1,COL1A2,EIF5,FASN,HRC,LGMN,HEXA,PRKAG1,SNX13,TMEM52,PTH1R,ECSIT,MRPL40,CHAF1A,MYOC,PGAM1,MRPL49,SLC39A10,TEX14,MRPL48,DYNLL1,SUMF2,MRPL51,SDHAF2,MMP16,SLC7A8,TMEM33,MMP15,MMP19,PPARG,DLD,ERGIC1,TRUB2,ECHS1,STAU1,URM1,PELI2,MRPL58,FSTL1,PSMA7,PSMB7,BID,ATAD1,MDH1,AADAT,SNX21,TTLL7,LYRM1,COL3A1,PSMC5,FABP3,FABP5,SERBP1,RPL22L1,CIAPIN1,CRLF3,YPEL5,CRAT,MTCH1,PDCD6,FAM13A,GOLIM4,PLOD1,APEH,HHAT,SESN3,ADORA1,NUDT14,SLC16A5,NUDT12,EPM2A,LAG3,PCYT2,FST,FBXO17,CASD1,ACAP3,FRMD6,SRSF3,ROR2,PLA2R1,SRSF6,KPNB1,NSMAF,TXNDC9,ARL2,KRCC1,TMEM25,ATXN3,TKFC,ZNF423,NADK,GOT1,TMEM120A,NEK6,ZBTB16,GOT2,RFXANK,QKI,MLXIPL,ARPC3,LCN2,ACO1,NIT1,NFE2L2,ITGB1,SLC25A1,HSP90AB1,RMND1,PTEN,ETFB,TSPAN12,PIK3CG,AP4M1,ALAD,MRPL3,CAPZB,PGM3,ME1,ITGAV,SNAP29,PGM1,CERS6,VPS13B,NDUFC2,RAD23A,ARFGAP2,HAX1,PCCB,ITGA7,SLC25A10,SLC25A5,SLC25A4,ST6GALNAC6,SLC25A6,BCAT2,NDUFB9,COL15A1,NDUFB6,FOXK2,HSD17B10,FOXRED1,TSPAN31,GANAB,MIEN1,NCLN,TP53INP2,EIF4H,LRRC8D,IARS2,PCBD2,METAP1D,SEC24A,MMAA,NDUFA4,MMAB,IMMT,CDC5L,SORL1,MYO1C,SLC25A39,PC,TSPAN17,STUB1,P4HB,SLC25A34,EIF3D,PTPN2,EIF4A1,ERRFI1,JPT1,ECI1,ECI2,TONSL,KEAP1,TXNDC12,SPATA24,TRIM24,TBC1D22A,PAQR8,ENTPD2,PAQR5,ALG2,TALDO1,IMP4,MFSD11,GNPAT,PPA1,PEX11G,CES3,ADCYAP1R1,GSPT1,APOM,SEC14L5,ERI3,SARAF,APOE,CTSA,STAT5B,IQSEC3,DELE1,CPLANE2,EXT1,MSRA,INTS4,NDUFAF1,CALR,CALM2,NRP1,FKBP10,ECM2,PTPRS,HIBADH,PPP1R11,MRPS12,TECR,MRPS10,SECTM1,IDE,PEPD,PTMS,PTPRG,THTPA,BABAM2,ACTR1B,MAP1LC3A,SDF4,UFD1,ACADM,UTP14A,VKORC1,MRPS28,ATPAF2,ACAD8,ATMIN,PABPC4,ACAD9,NCOA4,COMMD3,MRPS2,KIF22,ZHX1,MRPS5,DUS2,CANX,KXD1,PABPC1,PRKN,INPP1,SSNA1,MRPS33,MRPS34,STX18,MRPS31,HSD17B4,MRPS30,FUOM,PGRMC2,ORMDL3,CD59,CCT7,RXRG,CCT4,BCAP31,NPM1,PNPLA7,CAVIN2,SORT1,TTC1,UBE2G2,KAZALD1,GCK,PPP1CA,YIF1B,GPAM,STK17A,RPA3,NDUFAB1,TCEA3,YIPF6,ESYT1,PNPLA2,SCARB2,SCARB1,UBXN2B,CD82,MSMO1,UBE3B,ACTG1,LOXL2,RGS5,CCND2,ENPP2,BANF1,IL6R,GEN1,CD93,SSU72,SDHC,SLC30A1,SDHD,SDHA,SDHB,PLA2G15,EEF1A1,GPANK1,TBC1D20,TMEM259,GEMIN8,CARS2,RTN3,NDUFB10,HTRA3,SLC1A3,RASGRP2,ACACA,RTN4,ATP5MC1,ADGRG6,ISOC1,NDUFV2,ISOC2,EEFSEC,PDHA1,SLC52A2,RARRES2,DOLK,TIMM44,BMP5,GCLC,APPBP2,COL5A1,COL5A3,GNB1,CNTN1,GNAS,DEGS1,SLC35E2B,PRKCSH,NGLY1,LAMC1,PPP1R9A,USE1,GHR,LASP1,ADGRE5,YWHAQ,MLST8,NPTN,MAN1A1,YWHAG,BCKDHA,GLRX3,DYNLT1,NCBP2,GLRX5,BCKDHB,TENT5C,YWHAZ,LMBRD1,NDUFS7,NDUFS3,IRF8,MVD,ZP1,NAT8L,CREB5,DNAH1,NAA20,DNAH8,SLC3A2,CLCN3,ACVR1B,AGPAT2,RNF5,AGPAT3,HMGCL,TMEM205,MKNK2,MXI1,CCDC180,RALY,RBM38,LAMB2,USF2,GLB1,RAN,SNTB1,IPO13,CLPB,ABAT,ENO1,WDR89,PHB2,GLDN,GCSH,GJA1,CREB3L1,NAMPT,AP1S1,CMKLR1,GAMT,MECR,CLEC11A,ATG10,BCAM,ARMC6,HMBS,FDX1,VPS28,ANAPC13,ANAPC16,GLG1,RRP7A,PRDX2,PRDX5,BLOC1S1,PRDX1,SERPINH1,BTF3,PRELID1,MCAM,NR1D2,PRDX6,SLC16A13,EHD1,EHD2,SQLE,TADA2A,TRIP6,CEP83,HBP1,FARSA,TCF25,CLTC,TCF23,ADK,GPT,GLI1,CSAD,PHF7,FARS2,ING4,MCEE,ING3,ANXA6,UBL7,TPI1,CLUH,ITPK1,ANXA5,NUTF2,GNL2,HADHB,HADHA,TCP1,EXOC4,GPS1,LMAN1,LMAN2,RPL15,LDLR,DTD1,DMTN,CDKN2C,CSNK1A1,GLYCTK,MYBPH,ELP3,SULF1,WDR13,GTF2H4,DHRS3,LRPPRC,OSTM1,NMNAT1,COQ8B,MSRB1,ATP8A1,RNF19B,PARK7,RPL10A,BZW1,TM7SF2,RIMS1,IPO9,LAMP1,GRB14,CFL1,MACROD1,CHP1,SLC39A7,LARGE1,GTF2I,RPS9,COL27A1,USP5,ANKRD46,GPT2,PGD,THOC7,PHPT1,FKBP5,INSIG2,ABHD3,INSIG1,NOTCH4,AK1,AK2,AK3,BTBD1,IGFBP7,IGFBP6,ZNF784,MPDU1,ESRRA,CD164,EIF2B3,TOR1A,CCDC12,WFS1,PYM1,DHCR24,ABHD15,MAP3K15,ZFP69,DAB1,CDK5,COPS2,CPE,REEP6,DHCR7,EIF4G2,EIF4G1,TRADD,CPZ,SGCE,SCPEP1,ADAMTS2,DUSP10,GM2A,SCRN1,IDH3B,WDR7,METTL15,IDH3A,GPX4,HMGCS1,GGPS1,GPX7,NIPSNAP1,DUSP22,TRAF7,SARS2,CTDSP1,POLR1D,METTL27,SMARCD2,RNF34,SMARCD3,CCDC69,SEMA3B,PDHB,MESD,HDAC6,SELENBP1,NFS1,RAB20,POLR2E,ASCC3,DCAF11,SEC11A,POLR2L,SEC11C,POLR2M,SPAG7,APOC3,PTPN11,MTOR,PNRC2,BCKDK,MARCKS,DNAJA3,DNAJA2,PI16,NECTIN4,MYORG,METAP2,SPARC,VIPR2,GDE1,CISD2,MKI67,AQP1,FERD3L,RUSC2,FLAD1,LONP2,GLUL,EYS,SOX5,ACSL1,CMC2,OXSM,IL1R2,AP1B1,MRPS18A,P3H4,CMBL,MRPS18C,AFG3L2,TIAM1,RRAGC,BOLA3,NSMF,VDAC1,SIK2,TTLL12,ATP6V0D1,AURKAIP1,SLC22A3,NECAB3,STC1,TRMT2A,GNG10,DPH1,ATP6V0A2,MLEC,VAT1,TRAP1,TMEM50B,SLC35E3,SS18L2,PYCR1,PYCR3,ACADSB,OCEL1,CCT6A,ALDH18A1,BAP1,COL18A1,CLIC5,GFM1,CLIC4,GDI1,GBE1,FAF1,ANKRD9,AUH,PSENEN,ATP6V0B,PRMT2,PRMT1,HEG1,TUBB,TSC22D3,RHOC,ITFG1,B3GNT9,ALDH5A1,PACS2,ALDOA,KPTN,ATP6V0C,MRRF,CSTB,ZDHHC20,PTGER3,NOL3,NT5E,SPTSSA,MPP1,ATP5PF,SVIL,CGREF1,NQO1,MTX1,PTGES2,FAH,ATP5F1D,PDP2,ATP5PO,SERHL2,ROGDI,SSC4D,CHCHD5,DOCK11,CHCHD3,FAM162A,HCFC1R1,HADH,CMTR2,PSPH,GUCY1A2,MIGA2,IL11RA,ALG14,LIFR,KCTD2,KCTD3,TUFM,PDIA4,ALDH3A2,COL4A2,COL4A1,CERCAM,IDI1,SUCNR1,LPL,ADRB1,ADIPOR2,FBLN2,DPP7,PDZD2,UBB,ATP5ME,MPST,HSPA9,BTNL9,HSPA8,HSPA4,IDH1,ASPSCR1,DNAJC11,BFAR,SSC5D,COQ9,SEM1,GRHPR,AMACR,PXMP2,CHMP2A,TMEM119,BLMH,MAN2B1,LRP11,ABCD4,ACADVL,ABCD3,HSPB2,SLC2A4,YBX1,DBH,ALDH2,SENP8,CAMK1D,DESI1,ABCC6,PPP2R5A,PPP2R5D,PPP2R5C,LSS,TGFBR3,COL6A2,COL6A1,CDH13,THOP1,RBKS,TRARG1,POLDIP2,MTIF2,MTIF3,NCALD,THBS3,MCRIP2,LEPROTL1,LRIG1,REPS2,IGBP1,B3GAT3,LGI3,SGTA,SCD,RPS6KB2,ALDH16A1,SPRY1,ABCE1,LPIN1
adipose - hibernation, down	117	ZNF277	211.7	ARCHS4 Coexpression,379;Enrichr Queries,77;GTEx Coexpression,179	EIF4A2,SCARB2,MTCH1,PHB2,MANEA,BZW1,LSM12,NAMPT,CFL1,TNFSF10,AP1S2,DAG1,PMPCB,SLC39A7,TBC1D22A,GLUL,USP5,AP1B1,SND1,DPM1,EEF1A1,MTHFD2,MSH3,TMEM259,SUCLG2,ATF6,MMADHC,FKBP5,INSIG2,INSIG1,ABCB8,PIK3R1,FXR1,DECR1,BTF3,HSPA8,APOOL,IDH1,BFAR,KLHL24,EEF2,SQLE,COPS2,ZNF813,GNB1,CCSER2,HBP1,SERINC1,ITM2B,NFE2L2,CDK16,EIF4G1,RNF187,ACADVL,GDI1,PRKCSH,MRPS12,TCF23,SEC61A1,LASP1,SDF4,UTP14A,TNPO2,PCMTD1,MANBA,CLUH,HMGCS1,TSC22D3,ITPK1,ELOVL6,TRAF7,PSMA2,POLR1D,TMEM106B,PABPC1,ATP6V0C,TNFRSF21,CSTB,SRBD1,GLRX,AP3M1,GANAB,NCLN,MKNK2,MXI1,LRIG1,EIF4H,CLPTM1,RALY,MGAT2,CCT8,RPL15,LDLR,IGBP1,NPM1,SEC24A,SOD2,DHRS3,WARS2,PNRC2,ERP44,MARCKS,MYO1C,EIF3I,RPA3,SERBP1,NUCB1,EIF3E,RPL22L1,P4HB,YPEL5,ABCE1,EIF3D
adipose - hibernation, down	118	THAP8	212.7	ARCHS4 Coexpression,13;Enrichr Queries,346;GTEx Coexpression,279	CCDC167,ERRFI1,JPT1,CD82,NDUFA11,ROGDI,GDE1,NUDT2,HIKESHI,F11R,ALKBH7,SRP14,LOXL2,TM7SF2,ACTG1,TXN2,PSMD8,ATP5IF1,HHAT,CHCHD2,TMEM147,SESN3,HCFC1R1,AP1S2,NUDT14,FADS1,PSPH,ECH1,ISLR2,VASH1,THAP1,GPANK1,CDC34,ROR2,PHPT1,AURKAIP1,FKBP5,ANAPC13,ANAPC15,NDUFB10,NDUFB11,INSIG1,MRPL16,ATP5MC2,KRCC1,MRPL10,ACAT2,MRPL11,RCE1,FDPS,PRELID1,CACFD1,FN1,MRPL28,ABCA7,KLHL24,COL1A1,ABTB1,COL5A1,B4GAT1,FASN,FARSA,MON1A,ITPA,SLC25A1,COL18A1,PPP1R11,PRKCSH,MRPS12,ILK,SGF29,ETFB,MRPL37,PEPD,FUNDC2,ACTR1A,HINT2,CAPZB,YWHAQ,SNAP29,UBL7,SNTA1,VKORC1,BCKDHA,TPI1,GGPS1,DYNLT1,GPX4,PGAM1,NME4,COPZ1,NIPSNAP1,GCHFR,MRPL52,NDUFS8,MMP15,NDUFS4,NDUFS2,ALDOA,MPND,SLC25A11,BCAT2,CSTB,NDUFB8,RNF34,ECHS1,SSNA1,CCDC69,MRPS34,TIMM13,RNF5,BPHL,HSD17B10,PSMA7,PSMB7,ATP5F1B,TP53INP2,LMAN2,MKNK2,MXI1,PSMB1,POLR2E,LRIG1,AP2S1,EMC6,RPL15,LDLR,DTD1,RBM38,SVIL,SPAG7,TIMMDC1,MDH2,TCAIM,TARBP2,YIF1B,PPP1CA,BCKDK,LYRM1,SNX15,NDUFAB1,ATP5PO,CDK2AP2,VIPAS39,LAMTOR5
adipose - hibernation, down	119	ZNF146	212.7	ARCHS4 Coexpression,102;Enrichr Queries,36;GTEx Coexpression,500	EIF4A2,GMFB,CISD2,MSMO1,ENO1,WDR89,MKI67,IPO7,BZW1,ACTG1,IPO5,CFL1,RCC1,MTREX,CSNK2A1,EEF1A1,ACLY,MTHFD1,MTHFD2,PPA1,RPL7L1,SRSF3,DNA2,KPNB1,IDI1,NUP205,BRI3,INSIG1,GLO1,HMMR,RTN4,NLN,LDHB,LARP1,HNRNPDL,PRDX1,HLTF,HSPA9,CD164,HSPA8,HSPA4,NONO,IDH1,EEF2,PAICS,CCT6A,IBTK,EIF5,COPS2,DHX29,EIF4G2,ITM2B,NFE2L2,YWHAE,CLIC4,HSP90AB1,ASNSD1,MRPS12,YBX1,MRPL3,YWHAQ,DLAT,METTL15,CCT3,CCT2,HMGCS1,NCBP2,TUBB,ATRX,DARS2,YWHAZ,MRPL50,CSDE1,CANX,TCP1,PABPC1,GART,USP16,HSPD1,LRIG1,ASCC3,CCT8,HNRNPA1,CCT7,CCT5,FKTN,CCT4,POLR2M,NPM1,LRPPRC,CENPF,RPS6KB1,SERBP1,EIF3E,ABCE1,EEF1AKMT1,RAN,METAP2
adipose - hibernation, down	120	FOXO1	213.2	Literature ChIP-seq,114;ARCHS4 Coexpression,201;Enrichr Queries,398;ReMap ChIP-seq,231;GTEx Coexpression,122	ERRFI1,JPT1,SPARC,AQP7,IKZF2,PHB2,PSMD8,LIPE,GJA1,RUSC2,SCP2,NAMPT,AP1S1,GLUL,TBC1D22A,MECR,SERPINF1,MTUS1,EBF2,SLC6A12,IMP4,EML4,JTB,SIK2,SLC22A3,IGSF6,LPAR1,PIK3R1,PLA2G6,GSPT1,PRDX2,LDHB,PRKAR2A,SARAF,APOE,PPARGC1A,SNX5,SERF2,NTSR2,STAT5B,B3GALNT1,PRELID1,FN1,MRPL28,PRDX6,CIDEC,EXT1,EHD1,COL1A1,EHD2,ABTB1,PPP1R1A,HBP1,CALM2,ITPA,ITM2B,NRP1,CLIC4,ECM2,GDI1,GBE1,SETD7,TECR,SNX13,CLTA,MRPL34,BABAM2,ENSA,PCMTD1,ELOVL5,TSC22D3,TUBB,MRPL49,SLC39A10,RPUSD4,MRPL52,CSDE1,TMEM106B,PPARG,L2HGDH,PLIN1,MOCS1,ERGIC1,ANGPTL1,SELPLG,ATL3,DERL1,MRPL58,PSMA7,ECPAS,PPP2CA,NT5E,UCP3,AP2S1,SC5D,DMD,LDLR,P2RY12,AOC3,SNX21,ELP3,SORBS1,DHRS3,COL3A1,GPAM,PSMC1,SNX15,ATP5PO,ESYT1,CAMK1,SCARB1,ALDH1L1,RNF19B,SAT1,TXN2,TM7SF2,DOCK11,HHAT,CHCHD2,CCND2,PHYHD1,STK16,CFL1,IL6R,DGAT2,CD93,ADIPOQ,LIFR,PDGFRL,PLA2G15,RAB30,COL4A2,COL4A1,GPD1,PLAA,SRSF3,FKBP5,ATP6V1A,RTN3,GCM1,RNASEH2B,UBR3,ARL2,SLC1A5,THADA,RASGRP2,NID2,TOR1AIP1,ACACA,BCL2L13,SMYD4,EIF4EBP3,ATP5MG,ZNF784,TGFB3,ZBTB16,NEK6,DNAJC11,SSC5D,KLHL24,IGF2R,GRHPR,GCLC,COPS2,PXMP2,CNTN1,DHCR7,NFE2L2,PRKCSH,DOCK8,HSPB2,PTEN,LAMC1,GHR,AP4M1,MRPL2,GM2A,YWHAQ,PSD3,TIMM17A,ITGAV,MAN1A1,MDP1,YWHAG,ADSL,ATP6AP1,VPS13B,RAD23A,TGFBR3,NDUFS2,IRF8,RBKS,LAMA2,NAA20,CCDC69,SEMA3G,GLRX,SLC3A2,PPOX,MESD,NCALD,UGP2,RAB20,PALMD,LEPROTL1,MKNK2,MXI1,LRIG1,D2HGDH,WHAMM,UGGT2,RBM38,LUM,SORL1,PNRC2,RPS6KB1,PRC1,VPS41,SPRY1,LPIN1,METAP2
