gene_number	id	symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	IHW_pvalue
113253269	gene-GREB1L	GREB1L	52.67147346079362	-1.061613822983693	0.20804680767650907	-5.10276430020686	3.3472778946470965e-7	1.751881568110924e-4	1.428974223179503e-4
113241702	gene-LOC113241702	LOC113241702	173.41526039550638	-1.3602670702546034	0.2663631205686078	-5.106814589612965	3.276349408980726e-7	1.751881568110924e-4	1.4577736346223422e-4
113262270	gene-SLC25A4	SLC25A4	5140.249731229693	0.9117835728199202	0.18519516236350866	4.923366038202628	8.506811801674909e-7	2.886283534872923e-4	1.4577736346223422e-4
113247845	gene-RPL10	RPL10	14418.517085432572	-0.9988962381087416	0.20426188788277588	-4.8902722307256825	1.0069661655390452e-6	3.085000489106329e-4	1.4577736346223422e-4
113260108	gene-COL1A2	COL1A2	503.608809039244	2.906025352816772	0.5938355908480817	4.893653054150147	9.898127008599086e-7	3.085000489106329e-4	1.4577736346223422e-4
113256427	gene-COQ10A	COQ10A	280.3160341440446	1.048250854811808	0.2140913374288582	4.896278697684992	9.766852390192457e-7	3.085000489106329e-4	1.5630753351501413e-4
113260048	gene-DLAT	DLAT	557.1431043502329	0.8674241136878483	0.18038735936333025	4.808674603084085	1.5193428884607317e-6	4.337378641353466e-4	1.8687605186437918e-4
113250598	gene-NDUFB3	NDUFB3	103.72348015997598	1.2094429853905402	0.24037757201560703	5.031430242219164	4.8683424774093e-7	2.2277959091692072e-4	1.892310090292266e-4
113258067	gene-LOC113258067	LOC113258067	468.99264128948016	-1.2052093269751483	0.25093029752343154	-4.802964563745466	1.5633356100487407e-6	4.3637907995160515e-4	2.0051936181474965e-4
113244633	gene-ANTXR1	ANTXR1	65.46718022512837	2.758032475760147	0.5537010397878241	4.981085960786732	6.322844380799505e-7	2.481914008350706e-4	2.0204153530483027e-4
113261696	gene-RAPGEF6	RAPGEF6	116.02762400146126	-0.892759111491409	0.17850014198638625	-5.001447626632686	5.69014256223657e-7	2.3824626908084515e-4	2.077343898759522e-4
113260937	gene-OXCT1	OXCT1	77.81699129383605	2.2958090633591106	0.46225458909950806	4.96654682829963	6.815560121393321e-7	2.5546419380117856e-4	2.077343898759522e-4
113264374	gene-DUSP22	DUSP22	85.68303067489902	-0.9511926283470696	0.1919011090687888	-4.956681245683189	7.170747453237177e-7	2.573478821717491e-4	2.1195044226450537e-4
113267734	gene-NIPSNAP2	NIPSNAP2	1399.0325144863596	0.7661660393984046	0.16125443651328739	4.751286575208567	2.0212642742831955e-6	5.239872480073351e-4	2.1242180951123836e-4
113253741	gene-TCAIM	TCAIM	74.1087545514724	1.1461499834208817	0.23264314604417813	4.926644102393766	8.365392350968883e-7	2.886283534872923e-4	2.3808261344606836e-4
113256693	gene-RPL18A	RPL18A	1051.478020066925	-0.883649035601281	0.18583429567133677	-4.7550374510208115	1.9840963304725353e-6	5.239872480073351e-4	2.383929954849992e-4
113242860	gene-RPL36	RPL36	1086.3118268137212	-1.033452911761105	0.21953520904188462	-4.707458618011177	2.508241778497608e-6	5.94453301503933e-4	2.383929954849992e-4
123001249	gene-LOC123001249	LOC123001249	26.52211209906975	-2.9200011443828746	0.582787920070502	-5.010400943158931	5.431675127360078e-7	2.352664526716205e-4	2.3884500553682039e-4
113247512	gene-JMJD4	JMJD4	125.09539694072767	-1.0791684592842024	0.21942078545305366	-4.918259940852763	8.731691292506257e-7	2.886283534872923e-4	2.527433526620986e-4
113270952	gene-AIFM1	AIFM1	262.3828664216955	1.0043208153331393	0.21222920009646218	4.73224615122074	2.220489085347714e-6	5.408075593863007e-4	2.527433526620986e-4
113258002	gene-TIGAR	TIGAR	68.93268316888955	1.1057374928546004	0.22862647887539986	4.836436699255738	1.3218734214831635e-6	3.861407452848841e-4	3.481536653031839e-4
113252072	gene-BNIP3	BNIP3	444.37980238831676	-0.7780830326342488	0.16893253904725178	-4.605880175734604	4.107248569507401e-6	8.598524880263744e-4	3.5053523340800686e-4
123000096	gene-TMCC3	TMCC3	31.64041662924559	-1.6332498359311525	0.3435717998438314	-4.7537365891890335	1.996911758406892e-6	5.239872480073351e-4	3.5319365932618823e-4
113256856	gene-IMPDH2	IMPDH2	1519.4352098090462	-1.16758286453438	0.25446645247987937	-4.588356748623674	4.467487096928506e-6	9.19936154500311e-4	3.5319365932618823e-4
113261698	gene-LOC113261698	LOC113261698	787.8838081248047	1.2802388442733996	0.2800010236861746	4.572264870389519	4.824805007411017e-6	9.774899306143512e-4	3.6957784009801606e-4
113246271	gene-ARNTL	ARNTL	20.50621147395641	-1.951631812118883	0.4005846954503407	-4.871958001103467	1.1049766168093397e-6	3.304669353271932e-4	4.125457425168953e-4
113255131	gene-LOC113255131	LOC113255131	635.3928014782564	1.1845128221597785	0.26068362320729804	4.543871255072448	5.523039831677764e-6	0.001067306205010837	4.277216025387132e-4
113266556	gene-GBGT1	GBGT1	62.39335660027823	1.326450708438529	0.27934806608027035	4.748379779573541	2.0505271744458474e-6	5.239872480073351e-4	4.4079101233136515e-4
113251008	gene-NBEA	NBEA	69.44907400500428	-1.2653569267666274	0.26748473228506164	-4.7305762686227695	2.2388339374323407e-6	5.408075593863007e-4	4.599374410117703e-4
113260444	gene-POLR1E	POLR1E	44.36138181549501	-1.0879975854424428	0.2334046674332928	-4.661421716227647	3.140325144609588e-6	7.119455631650208e-4	4.599374410117703e-4
113244172	gene-PRDX5	PRDX5	58.21247727361938	1.1799140008646223	0.24866829666200152	4.7449313672196896	2.0857704323196206e-6	5.239872480073351e-4	4.599374410117703e-4
113256177	gene-DCN	DCN	1187.2380679149685	2.1223052472450386	0.46982145230690475	4.517259134984475	6.264522333974301e-6	0.0011241237862435886	4.8210685373319524e-4
113258809	gene-EEF1A2	EEF1A2	7916.737111798897	-0.6363802998021334	0.14126214686827593	-4.504959848837248	6.638549325762945e-6	0.0011744622264916668	4.8210685373319524e-4
113250676	gene-COL3A1	COL3A1	570.1304914013201	2.956827351660821	0.6515108284756013	4.538416281705059	5.667828889302223e-6	0.001078690889068564	4.907113705170129e-4
113244192	gene-LOC113244192	LOC113244192	35.703173015632125	1.3464301402392178	0.2901494190393453	4.640471604930689	3.4761494117231944e-6	7.400663179772042e-4	5.568451385386056e-4
113245424	gene-HCFC1R1	HCFC1R1	212.5814776853948	-0.9184713948016539	0.2054275060861343	-4.47102441294568	7.784581056800345e-6	0.0013037616353929217	5.705599581785542e-4
113244882	gene-LAMTOR5	LAMTOR5	106.90870831002694	1.103867285265566	0.23551098539715137	4.687115904186259	2.77082061840043e-6	6.445236627357e-4	0.00058283632755923645
113258537	gene-LOC113258537	LOC113258537	237.05644053573724	0.8254284692135316	0.18590111205135737	4.440148098659557	8.989699146551064e-6	0.001447687320254204	5.86895909974224e-4
113250589	gene-TRAK2	TRAK2	236.55091700254079	0.8779082164782275	0.1970478638808185	4.455304407710897	8.377424199146171e-6	0.0013845898074404612	5.86895909974224e-4
113250426	gene-DES	DES	19733.029793965226	-0.7400017277629283	0.1673455237788737	-4.421998934018387	9.779193924995424e-6	0.0015548918340742724	6.289094443105511e-4
113267778	gene-RFC2	RFC2	45.523263344167155	-1.3852240664032744	0.30377258593147904	-4.560069376094836	5.113672383791039e-6	0.0010195688700444323	6.309696571302269e-4
113263968	gene-ANXA6	ANXA6	421.3985811897525	0.560877617827819	0.12786415351747749	4.38651179707809	1.1518292058654603e-5	0.0017644056896190302	6.980969899349769e-4
113245105	gene-SPSB3	SPSB3	51.07139688519369	-0.9610754283522953	0.20658140817809606	-4.652284234231484	3.2827815759176085e-6	7.234213925456331e-4	8.160923323120087e-4
113242902	gene-ANGPTL4	ANGPTL4	22.162678064880083	-3.3097653404659395	0.712607518011286	-4.6445838091951215	3.4076269819578326e-6	7.379862503512472e-4	8.351972385502465e-4
113268412	gene-LOC113268412	LOC113268412	46.65775240238706	-1.2789186428218589	0.2854105597807506	-4.480978712926077	7.430152280673693e-6	0.0012962519832991981	9.279191003487784e-4
113243362	gene-NOP53	NOP53	394.7856773320172	-1.4905741747199608	0.3457184709038913	-4.311525996348445	1.6213170800676e-5	0.002237952070629574	9.56984620974042e-4
113251814	gene-GOT1	GOT1	690.699355702982	0.9631138443594949	0.2219812059914542	4.338717956134415	1.4331630707089991e-5	0.0020456774239972432	0.0010091914706338856
113264593	gene-STMP1	STMP1	102.67602405565516	0.8135936859262699	0.17884940097456384	4.549043393452462	5.389033071779962e-6	0.0010576819439785641	0.0010091914706338856
113261177	gene-GCLC	GCLC	74.12506945431733	1.2155003277320975	0.26874157751414185	4.522933663542013	6.098835902880317e-6	0.0011102533011026039	0.0010145085105786437
113252897	gene-MATN2	MATN2	23.60209040891026	2.7120375549377433	0.5820791590757397	4.659224630622543	3.174026871844691e-6	7.119455631650208e-4	0.0010220186091502742
113265614	gene-COL1A1	COL1A1	119.78666658936373	3.6204559169790715	0.7993638738703969	4.529171301486745	5.921547671709624e-6	0.001110157616482755	0.0010220186091502742
113255767	gene-TMEM131L	TMEM131L	97.39019485608891	-1.048986848374761	0.23444202941398912	-4.474397577076119	7.66270463344856e-6	0.0013037616353929217	0.0011828689560777008
113263123	gene-EIF4E	EIF4E	371.86122166134373	-0.729309883811285	0.17263866689809707	-4.22448746225417	2.3948518319062575e-5	0.003069564679650459	0.0012518878712763546
113257056	gene-LRIG1	LRIG1	128.38022319686814	-0.980981809593198	0.21934440019682644	-4.4723357820529	7.736981148692308e-6	0.0013037616353929217	0.0013292595068693442
113264003	gene-GEMIN5	GEMIN5	115.94273646468682	-0.6569264497559583	0.14777437948277075	-4.445469181161748	8.77002533595065e-6	0.0014306530940893004	0.0014398099549598777
113265613	gene-SGCA	SGCA	377.5219089218682	-0.9473691315442155	0.2263237449115754	-4.185902508436984	2.8403524934752e-5	0.0034978105559354887	0.001474531343718587
113267819	gene-LOC113267819	LOC113267819	244.75406307532	-1.0297471010775876	0.24812004246017239	-4.150197182248508	3.321889808641218e-5	0.0039501342445423466	0.0015751990334335244
113270470	gene-SLC25A34	SLC25A34	209.01838687923254	-1.5023211943878139	0.357017209107217	-4.207979772584707	2.5766392449675706e-5	0.0032365165556037653	0.0015883437353512665
113254350	gene-CDC14A	CDC14A	21.10349790238219	-1.8001014548207719	0.39782505718915145	-4.524856899511206	6.043638433140695e-6	0.0011102533011026039	0.0015883437353512665
113254355	gene-DBT	DBT	75.10640216821407	1.6874112495418438	0.3839026708175417	4.395414196906756	1.1056173058539672e-5	0.0017145257998557632	0.0015883437353512665
113250674	gene-COL5A2	COL5A2	81.18976414693253	2.2776009846417478	0.5180062548847936	4.396860005384094	1.0982813063491833e-5	0.0017145257998557632	0.0015883437353512665
113268081	gene-FAM110B	FAM110B	48.85540857072287	-1.090442101813815	0.25273856170209524	-4.314506241034667	1.5996001528401003e-5	0.002232508613313833	0.0016160929153579292
113262532	gene-IGFBP7	IGFBP7	140.85353540252567	1.8603572479124955	0.4262431202945833	4.364544925972702	1.2738766850793046e-5	0.0019278512097929091	0.0020152769517639614
113258772	gene-PRELID3B	PRELID3B	96.44548307441605	1.1587117325237895	0.26780201787001845	4.3267475791992975	1.5132721029642635e-5	0.0021357540320600128	0.002027950141747422
113269782	gene-AOPEP	AOPEP	136.12314272527016	1.050925729141431	0.24195266244636288	4.343517936589786	1.4021902342347465e-5	0.0020244725899106497	0.002073472777511659
113268525	gene-TCEA3	TCEA3	1013.7427841580286	-0.7581776717586034	0.18415135158420026	-4.117144214453071	3.835960560475782e-5	0.004353948377175876	0.002178363796587616
113242905	gene-RPS28	RPS28	270.9329365714144	-0.8545292591013129	0.2113923865571141	-4.042384274186884	5.291042787186572e-5	0.0054926271446157455	0.002242037748584368
113252138	gene-CDH15	CDH15	56.800416389618235	-1.2683567760213752	0.29468959871441597	-4.304043242634231	1.6770890702871973e-5	0.0022897734578127705	0.0022578379831709747
113259426	gene-ECHDC1	ECHDC1	48.98951712452862	1.1556848874948906	0.26518204374434656	4.358081230451067	1.3120768875752327e-5	0.0019570784175340695	0.0023783918194760817
125282904	gene-LOC125282904	LOC125282904	35.727763450995546	-2.074803849809642	0.47658509546175337	-4.353480353386645	1.3399310875561659e-5	0.0019570784175340695	0.0024038428863872047
113265948	gene-PLP2	PLP2	54.694825040318015	-1.2512997265437733	0.2945131069160125	-4.248706414620153	2.1500847764297172e-5	0.0028228308916088737	0.002593936854417422
113246779	gene-KIZ	KIZ	244.2557935894076	-0.713026256612463	0.17740398642533503	-4.0192234175783765	5.83902821293074e-5	0.005914841401824437	0.0027234033861474314
113243296	gene-FCGRT	FCGRT	196.07297233766334	-1.2153055707421663	0.30054024917164135	-4.043736484852962	5.2606043117090225e-5	0.0054926271446157455	0.002778272642308351
113245706	gene-ACYP2	ACYP2	251.71926601151156	0.9038723811904418	0.22559800999571206	4.006561854014677	6.160899667568027e-5	0.006045864119087655	0.002816627119157248
113240866	gene-UBAP1L	UBAP1L	12.513677775772697	-2.2897131488124227	0.5359134449714321	-4.272542833730324	1.9325641507598326e-5	0.0026102084191069095	0.0028483296125238083
113249137	gene-CGGBP1	CGGBP1	132.45958268371572	0.6484361028057178	0.1526470196397149	4.2479447311594365	2.1574059835558624e-5	0.0028228308916088737	0.0028495342502748012
113264766	gene-SNX3	SNX3	252.67711787391823	0.5312478479107688	0.1320232041850751	4.023897550358235	5.724282647214477e-5	0.005893665109152545	0.0029068790121621266
113265594	gene-ATP5MC1	ATP5MC1	873.1692278475047	0.8980540556667164	0.2262619497122526	3.9690900604755317	7.214761189778198e-5	0.006629596984553556	0.0029261002742859226
113257862	gene-EMP1	EMP1	149.0551840970058	2.0148031581163015	0.4760807988749166	4.232061370418054	2.3155920062428962e-5	0.0029985722876718574	0.0029261002742859226
113247936	gene-LOC113247936	LOC113247936	217.49380874899677	1.120801747326878	0.28250329800503854	3.967393496789861	7.266296608737941e-5	0.006629596984553556	0.0029261002742859226
113253533	gene-ZNF516	ZNF516	50.85590506488368	-1.2959993007313744	0.3139583385823069	-4.127934000999999	3.660371329867817e-5	0.0042270642102477645	0.0033352341892476747
113255151	gene-CKMT2	CKMT2	3105.1896643296595	1.337971165365288	0.3387864452922478	3.94930548124826	7.837827379004371e-5	0.006938839213859033	0.0033352341892476747
123001278	gene-LOC123001278	LOC123001278	23.21559264778628	-1.8217134273074291	0.42875607094287915	-4.248834129161814	2.1488595176585508e-5	0.0028228308916088737	0.003399465900584201
113270555	gene-PARK7	PARK7	424.19973832632894	0.7997368436167167	0.20517959859900078	3.897740560355163	9.709435418829024e-5	0.008076835648735852	0.0034841793230444384
113252399	gene-NFATC3	NFATC3	228.82026683495712	-1.0801487589268797	0.27864766389133255	-3.876396248375216	1.0601498472036371e-4	0.008481874032308845	0.0037043917610959536
123000079	gene-LOC123000079	LOC123000079	78.90815979210102	1.2858535578566992	0.3094802393261391	4.154880972874103	3.254569206774766e-5	0.0039501342445423466	0.0037043917610959536
113260080	gene-FDX1	FDX1	85.0147746609052	0.9542613987188583	0.22985500871243797	4.151579746137684	3.301881701469552e-5	0.0039501342445423466	0.0037043917610959536
113270724	gene-ACSM5	ACSM5	34.970662166805006	2.073694257154129	0.5106915785700543	4.0605609024541005	4.8954964904041507e-5	0.005212326010728693	0.003806825366444851
113265072	gene-RCN1	RCN1	68.64794844537744	-1.2365771362364093	0.2934906015364397	-4.213344924037973	2.5161636389696747e-5	0.0031924779261715236	0.003806825366444851
113245119	gene-RPS2	RPS2	3169.7699095020785	-0.7555739001198603	0.1940802759702064	-3.893099885306478	9.897137741019818e-5	0.0081762208563006	0.0039059829820400566
113261176	gene-KLHL31	KLHL31	1650.6776087236167	0.9570723124374839	0.24783845748941272	3.8616779741633462	1.1261093451559302e-4	0.00868596489869387	0.00399094116167986
113264076	gene-STRIP2	STRIP2	141.43210976559044	-1.4511449686061424	0.3513769211614293	-4.1298812790822375	3.62950610812745e-5	0.0042270642102477645	0.004105998123743593
113265618	gene-ACSF2	ACSF2	17.212665176379172	2.0654341484397447	0.4977666774107412	4.149402204228738	3.333446619866959e-5	0.0039501342445423466	0.004176079489051458
113265617	gene-MRPL27	MRPL27	88.14068716214969	1.0109588698987562	0.24638193622947607	4.1032183015120305	4.0744246887583146e-5	0.004569540046026177	0.0042077414111335275
113265208	gene-RPL38	RPL38	470.703920343301	-0.6867661380494106	0.17880554199962917	-3.8408548771426494	1.2260658528540221e-4	0.009236268459892182	0.0042077414111335275
113254488	gene-TTLL7	TTLL7	106.58245811493832	1.3664663699261268	0.3310680314111075	4.127448863310216	3.668099664970992e-5	0.0042270642102477645	0.0042077414111335275
113270910	gene-ATP1B4	ATP1B4	629.7958128047177	-0.7851495414399589	0.20175565293283848	-3.8915863324103426	9.959093949637703e-5	0.0081762208563006	0.0042077414111335275
113251469	gene-USF3	USF3	385.7597622130077	-1.0315688921213915	0.2686631803119744	-3.8396362721662243	1.2321672243156048e-4	0.009236268459892182	0.0042077414111335275
113246688	gene-SDHC	SDHC	810.4557879896906	0.7195898426488526	0.18820250657307208	3.823487028688762	1.3157751685039838e-4	0.009498535569872724	0.0042737501220805486
113253846	gene-GADL1	GADL1	91.04969809911044	3.1942058487526666	0.7759613198060064	4.116449837411008	3.847530211500058e-5	0.004353948377175876	0.0042737501220805486
113269328	gene-RPS3	RPS3	1178.4822507233132	-0.7464003761421277	0.19585464832496802	-3.8109913781759084	1.3841059514594796e-4	0.0097127122102137	0.0042737501220805486
113251773	gene-LCOR	LCOR	96.46376317574105	-0.7791042030869999	0.19082631218611204	-4.082792326496061	4.449778495172409e-5	0.00486031892850962	0.0042737501220805486
113244601	gene-UBALD2	UBALD2	130.81511892745897	0.9491439907241666	0.2318620702233237	4.093571621309061	4.247787845874543e-5	0.004680391502809661	0.004398834696827914
113250491	gene-FN1	FN1	785.4315240488233	2.8810752631494476	0.7453044646783902	3.8656353204494405	1.1080039415716647e-4	0.00868596489869387	0.004466930912539872
113243844	gene-RPL10A	RPL10A	2267.7079400689254	-0.9594270459987863	0.2507984148399158	-3.825490869275179	1.305117719644488e-4	0.009498535569872724	0.004565436945221744
113253536	gene-ZNF236	ZNF236	38.194997613270374	-0.9138466904978252	0.22994992805094652	-3.9741116609323663	7.06424184159041e-5	0.006621935953150533	0.004705546826063655
113255135	gene-VCAN	VCAN	110.6289165561914	2.224711483682059	0.545742268773886	4.076487402524817	4.572113132878147e-5	0.0049508890570760695	0.004705546826063655
113262811	gene-LOC113262811	LOC113262811	32.99369603181797	-1.5994574046963161	0.40223735322002796	-3.9764019723483925	6.996582071429505e-5	0.006607824616483159	0.004705546826063655
113250624	gene-RFTN2	RFTN2	20.70824114147305	2.091657028300623	0.49910225932061875	4.190838629237624	2.779252811864011e-5	0.0034564549079033505	0.004705546826063655
113254994	gene-LOC113254994	LOC113254994	207.89347081852264	-1.1487795567598935	0.29923867767014267	-3.839007596558819	1.2353260896918132e-4	0.009236268459892182	0.004762119314075831
113260474	gene-TPM2	TPM2	34450.301953408576	-0.5726362691954191	0.15259107022601814	-3.752750854602627	1.7490466521055147e-4	0.011383303107304336	0.00504837732677489
113269045	gene-RPL23A	RPL23A	1683.9773310492446	-0.7938787774917413	0.21018694630635754	-3.7770127567038583	1.5872060503518658e-4	0.010718760859392358	0.005272603384700446
113258544	gene-NFS1	NFS1	89.33618050260698	0.9893404759546904	0.24449386756232494	4.046483806807521	5.199271957774661e-5	0.005488071853916599	0.005287670170603958
113252771	gene-COL14A1	COL14A1	205.35020790193892	2.4562103892068716	0.6554578592246314	3.747320067399033	1.7873396167703627e-4	0.011513216885257705	0.0053010846448593146
113244134	gene-FAU	FAU	732.4603444243263	-0.8547823652800318	0.22799897942728586	-3.7490622432923724	1.7749703235711936e-4	0.011492475378545239	0.005385953663431607
113245385	gene-WDR90	WDR90	61.74601403603049	1.4046301539765662	0.3509420633333269	4.002455962773662	6.268833859326372e-5	0.006048506518533136	0.005588118984045377
113259233	gene-GHITM	GHITM	703.6946202037271	0.7165951968549322	0.18921600369535682	3.7871806975094504	1.5236629630502357e-4	0.010345259718310277	0.005588118984045377
113264122	gene-ARL10	ARL10	104.15126901615767	-0.720342744449665	0.18078197785520575	-3.984593779732907	6.759565869222845e-5	0.0064323414305536486	0.005685025826311667
113266359	gene-GSN	GSN	1775.7492910714325	1.481934238131724	0.399918845309539	3.705587409827362	2.1090137870201028e-4	0.012985942244489956	0.005753817244231902
113248328	gene-ATP6V1D	ATP6V1D	90.72513501667488	0.8425570035932716	0.2105857084842334	4.001017018950998	6.307082090847712e-5	0.006048506518533136	0.005776028470894175
113255974	gene-MPST	MPST	47.6302852068256	1.2795889997118712	0.32957778609411653	3.8825098465418506	1.0338382862093594e-4	0.008378092072952105	0.005821713510374995
113243612	gene-EIF3K	EIF3K	832.5290277472018	-0.9482229663481949	0.251522317147877	-3.769935714255957	1.6328960218323457e-4	0.010910003686295794	0.005821713510374995
113252423	gene-SNTB2	SNTB2	46.48712977820804	1.6945510372210477	0.43450284172942205	3.8999768804188752	9.620187411190944e-5	0.008076835648735852	0.006369714404268148
113250712	gene-TTN	TTN	503037.6770411833	-0.8499186524925828	0.2308570652557967	-3.6815795589831612	2.3179343355236116e-4	0.013733760937977398	0.006419496275875635
113243434	gene-CKM	CKM	211969.10467168596	-0.6833722661580157	0.1828988168186616	-3.736340551812086	1.867177538941995e-4	0.011726808533325198	0.006439506275358165
113253970	gene-PCCB	PCCB	132.70739061266647	1.2793710627995638	0.3225173489305989	3.9668286591146016	7.28353143753197e-5	0.006629596984553556	0.006439506275358165
113250659	gene-HIBCH	HIBCH	73.77858075074556	0.9116636522657704	0.23085295984428011	3.949109653524587	7.844241448674331e-5	0.006938839213859033	0.006439506275358165
113256442	gene-RPS26	RPS26	681.6227817958027	-0.7194802871639644	0.1947643806710476	-3.6941061023840365	2.2066165669172962e-4	0.013381454060967206	0.0065054193997473074
113267513	gene-ITGAD	ITGAD	10.541930729834101	-1.7761761367868836	0.4541099856742133	-3.911334682829777	9.17874740298641e-5	0.007843145995164101	0.0065054193997473074
113258656	gene-DNTTIP1	DNTTIP1	68.4772571818568	-1.3944899684670393	0.35519765245509366	-3.9259549122254955	8.638633750711456e-5	0.007588103394593469	0.0065054193997473074
113257947	gene-PHB2	PHB2	456.9146424704396	-0.676734007516466	0.1856366423802213	-3.6454764471034666	2.668968599502273e-4	0.015308180172761667	0.006728463143696342
113263091	gene-SLC9B2	SLC9B2	38.96118458424172	-1.6030543182596044	0.41499901423041163	-3.8627906652558277	1.1209906259333656e-4	0.00868596489869387	0.007002168276467621
113269591	gene-FBN1	FBN1	493.21966067790555	2.2359666131480624	0.610122593965671	3.6647825129942175	2.475488522840834e-4	0.01439565339602024	0.007055901291929185
113263950	gene-RPS14	RPS14	2454.045688427706	-1.0128321102021134	0.27829088803947094	-3.6394727737490995	2.731968195083268e-4	0.015457771395694112	0.007055901291929185
